user_id,variant,timestamp,baseline_sessions,segment,clicks,impressions,bounce_rate
457,control,2025-01-01 07:36:00,5,typical,2,20,0
458,treatment,2025-01-01 07:37:00,11,power_searchers,1,23,0
459,control,2025-01-01 07:38:00,5,typical,4,22,0
460,control,2025-01-01 07:39:00,5,typical,2,17,0
461,control,2025-01-01 07:40:00,5,typical,0,20,0
462,treatment,2025-01-01 07:41:00,10,power_searchers,5,25,1
463,control,2025-01-01 07:42:00,5,typical,3,19,0
464,control,2025-01-01 07:43:00,6,typical,1,22,0
465,treatment,2025-01-01 07:44:00,6,typical,1,14,1
466,control,2025-01-01 07:45:00,3,light_searchers,1,14,0
467,control,2025-01-01 07:46:00,11,power_searchers,4,20,0
468,control,2025-01-01 07:47:00,6,typical,1,12,0
469,control,2025-01-01 07:48:00,5,typical,4,18,0
470,control,2025-01-01 07:49:00,4,typical,4,17,0
471,control,2025-01-01 07:50:00,4,typical,1,25,0
472,treatment,2025-01-01 07:51:00,6,typical,1,22,0
473,control,2025-01-01 07:52:00,5,typical,2,16,1
474,control,2025-01-01 07:53:00,6,typical,1,18,0
475,treatment,2025-01-01 07:54:00,7,power_searchers,4,24,0
476,treatment,2025-01-01 07:55:00,5,typical,2,20,0
477,control,2025-01-01 07:56:00,5,typical,2,26,0
478,control,2025-01-01 07:57:00,7,power_searchers,2,18,0
479,treatment,2025-01-01 07:58:00,5,typical,3,15,0
480,control,2025-01-01 07:59:00,5,typical,1,17,0
481,treatment,2025-01-01 08:00:00,4,typical,2,12,0
482,control,2025-01-01 08:01:00,5,typical,5,25,0
483,treatment,2025-01-01 08:02:00,3,light_searchers,2,20,0
484,treatment,2025-01-01 08:03:00,4,typical,1,12,0
485,control,2025-01-01 08:04:00,9,power_searchers,2,18,0
486,control,2025-01-01 08:05:00,9,power_searchers,4,23,1
487,treatment,2025-01-01 08:06:00,8,power_searchers,1,26,0
488,treatment,2025-01-01 08:07:00,5,typical,3,26,0
489,treatment,2025-01-01 08:08:00,9,power_searchers,3,20,0
490,treatment,2025-01-01 08:09:00,2,light_searchers,1,22,1
491,control,2025-01-01 08:10:00,6,typical,2,26,0
492,treatment,2025-01-01 08:11:00,8,power_searchers,1,22,0
493,treatment,2025-01-01 08:12:00,9,power_searchers,4,27,0
494,treatment,2025-01-01 08:13:00,8,power_searchers,2,27,0
495,control,2025-01-01 08:14:00,8,power_searchers,1,20,0
496,control,2025-01-01 08:15:00,3,light_searchers,0,21,0
497,treatment,2025-01-01 08:16:00,3,light_searchers,3,14,0
498,treatment,2025-01-01 08:17:00,6,typical,4,23,0
499,control,2025-01-01 08:18:00,12,power_searchers,2,25,0
500,control,2025-01-01 08:19:00,3,light_searchers,1,17,0
501,treatment,2025-01-01 08:20:00,5,typical,2,17,1
502,control,2025-01-01 08:21:00,4,typical,3,23,0
503,treatment,2025-01-01 08:22:00,4,typical,3,13,1
504,treatment,2025-01-01 08:23:00,6,typical,1,12,0
505,control,2025-01-01 08:24:00,4,typical,3,23,0
506,control,2025-01-01 08:25:00,7,power_searchers,4,21,0
507,control,2025-01-01 08:26:00,4,typical,2,24,0
508,treatment,2025-01-01 08:27:00,6,typical,2,20,0
509,control,2025-01-01 08:28:00,5,typical,1,16,0
510,treatment,2025-01-01 08:29:00,6,typical,2,18,0
511,control,2025-01-01 08:30:00,7,power_searchers,3,18,0
512,treatment,2025-01-01 08:31:00,5,typical,3,19,0
513,control,2025-01-01 08:32:00,5,typical,2,16,0
514,control,2025-01-01 08:33:00,7,power_searchers,3,23,0
515,control,2025-01-01 08:34:00,2,light_searchers,4,29,0
516,control,2025-01-01 08:35:00,7,power_searchers,1,13,0
517,treatment,2025-01-01 08:36:00,8,power_searchers,1,21,0
518,treatment,2025-01-01 08:37:00,8,power_searchers,3,17,0
519,control,2025-01-01 08:38:00,6,typical,1,26,0
520,treatment,2025-01-01 08:39:00,6,typical,1,26,0
521,treatment,2025-01-01 08:40:00,6,typical,2,16,0
522,treatment,2025-01-01 08:41:00,3,light_searchers,1,19,0
523,treatment,2025-01-01 08:42:00,10,power_searchers,0,25,0
524,control,2025-01-01 08:43:00,4,typical,0,22,0
525,control,2025-01-01 08:44:00,8,power_searchers,3,18,0
526,treatment,2025-01-01 08:45:00,4,typical,1,16,1
527,control,2025-01-01 08:46:00,8,power_searchers,2,23,0
528,control,2025-01-01 08:47:00,10,power_searchers,2,25,0
529,treatment,2025-01-01 08:48:00,9,power_searchers,4,24,0
530,treatment,2025-01-01 08:49:00,4,typical,1,14,0
531,control,2025-01-01 08:50:00,4,typical,1,21,0
532,control,2025-01-01 08:51:00,11,power_searchers,4,31,0
533,treatment,2025-01-01 08:52:00,8,power_searchers,5,19,0
534,control,2025-01-01 08:53:00,2,light_searchers,3,18,0
535,control,2025-01-01 08:54:00,8,power_searchers,1,22,0
536,treatment,2025-01-01 08:55:00,5,typical,1,9,0
537,control,2025-01-01 08:56:00,7,power_searchers,1,25,0
538,control,2025-01-01 08:57:00,8,power_searchers,3,24,0
539,treatment,2025-01-01 08:58:00,2,light_searchers,2,23,0
540,treatment,2025-01-01 08:59:00,10,power_searchers,2,25,0
541,control,2025-01-01 09:00:00,5,typical,0,19,1
542,control,2025-01-01 09:01:00,7,power_searchers,2,20,0
543,control,2025-01-01 09:02:00,5,typical,3,17,0
544,treatment,2025-01-01 09:03:00,7,power_searchers,9,36,1
545,control,2025-01-01 09:04:00,7,power_searchers,2,28,0
546,control,2025-01-01 09:05:00,4,typical,2,13,0
547,control,2025-01-01 09:06:00,7,power_searchers,1,20,0
548,control,2025-01-01 09:07:00,4,typical,1,20,0
549,control,2025-01-01 09:08:00,7,power_searchers,5,26,0
550,treatment,2025-01-01 09:09:00,5,typical,3,20,0
551,control,2025-01-01 09:10:00,4,typical,4,11,0
552,control,2025-01-01 09:11:00,4,typical,3,18,0
553,control,2025-01-01 09:12:00,7,power_searchers,2,20,0
554,control,2025-01-01 09:13:00,6,typical,3,22,0
555,treatment,2025-01-01 09:14:00,4,typical,0,19,0
556,control,2025-01-01 09:15:00,5,typical,1,18,0
557,control,2025-01-01 09:16:00,8,power_searchers,2,18,0
558,treatment,2025-01-01 09:17:00,7,power_searchers,3,18,0
559,control,2025-01-01 09:18:00,14,power_searchers,1,27,0
560,control,2025-01-01 09:19:00,6,typical,1,14,0
561,control,2025-01-01 09:20:00,10,power_searchers,2,24,0
562,treatment,2025-01-01 09:21:00,7,power_searchers,3,20,0
563,control,2025-01-01 09:22:00,9,power_searchers,1,29,0
564,treatment,2025-01-01 09:23:00,5,typical,3,21,0
565,control,2025-01-01 09:24:00,7,power_searchers,2,18,0
566,control,2025-01-01 09:25:00,8,power_searchers,1,22,0
567,treatment,2025-01-01 09:26:00,2,light_searchers,3,18,0
568,treatment,2025-01-01 09:27:00,4,typical,0,19,0
569,control,2025-01-01 09:28:00,5,typical,1,12,0
570,treatment,2025-01-01 09:29:00,13,power_searchers,3,24,1
571,control,2025-01-01 09:30:00,4,typical,3,15,1
572,treatment,2025-01-01 09:31:00,8,power_searchers,0,15,0
573,treatment,2025-01-01 09:32:00,7,power_searchers,0,16,0
574,treatment,2025-01-01 09:33:00,5,typical,3,19,0
575,treatment,2025-01-01 09:34:00,8,power_searchers,0,20,0
576,treatment,2025-01-01 09:35:00,6,typical,0,23,0
577,treatment,2025-01-01 09:36:00,7,power_searchers,3,20,1
578,control,2025-01-01 09:37:00,5,typical,0,18,0
579,treatment,2025-01-01 09:38:00,5,typical,0,14,0
580,treatment,2025-01-01 09:39:00,6,typical,2,25,0
581,treatment,2025-01-01 09:40:00,6,typical,2,23,0
582,treatment,2025-01-01 09:41:00,5,typical,4,24,0
583,treatment,2025-01-01 09:42:00,5,typical,1,13,0
584,treatment,2025-01-01 09:43:00,3,light_searchers,1,13,0
585,control,2025-01-01 09:44:00,4,typical,0,18,0
586,control,2025-01-01 09:45:00,10,power_searchers,3,27,0
587,treatment,2025-01-01 09:46:00,5,typical,4,16,0
588,control,2025-01-01 09:47:00,7,power_searchers,4,24,0
589,control,2025-01-01 09:48:00,6,typical,1,23,0
590,control,2025-01-01 09:49:00,10,power_searchers,3,28,0
591,treatment,2025-01-01 09:50:00,6,typical,1,16,0
592,treatment,2025-01-01 09:51:00,3,light_searchers,1,12,0
593,treatment,2025-01-01 09:52:00,9,power_searchers,2,28,0
594,control,2025-01-01 09:53:00,5,typical,1,20,0
595,treatment,2025-01-01 09:54:00,7,power_searchers,1,27,0
596,treatment,2025-01-01 09:55:00,4,typical,2,25,0
597,control,2025-01-01 09:56:00,8,power_searchers,0,18,0
598,treatment,2025-01-01 09:57:00,10,power_searchers,3,27,0
599,control,2025-01-01 09:58:00,8,power_searchers,2,18,0
600,treatment,2025-01-01 09:59:00,6,typical,1,22,0
601,treatment,2025-01-01 10:00:00,4,typical,2,15,0
602,treatment,2025-01-01 10:01:00,7,power_searchers,1,19,0
603,treatment,2025-01-01 10:02:00,4,typical,0,16,0
604,control,2025-01-01 10:03:00,6,typical,1,15,0
605,control,2025-01-01 10:04:00,3,light_searchers,3,19,0
606,control,2025-01-01 10:05:00,4,typical,0,17,0
607,control,2025-01-01 10:06:00,11,power_searchers,1,21,0
608,control,2025-01-01 10:07:00,7,power_searchers,2,20,0
609,treatment,2025-01-01 10:08:00,7,power_searchers,0,23,0
610,treatment,2025-01-01 10:09:00,5,typical,1,14,0
611,treatment,2025-01-01 10:10:00,6,typical,2,19,0
612,control,2025-01-01 10:11:00,4,typical,5,29,0
613,control,2025-01-01 10:12:00,4,typical,0,18,0
614,control,2025-01-01 10:13:00,3,light_searchers,2,14,0
615,control,2025-01-01 10:14:00,7,power_searchers,1,22,1
616,treatment,2025-01-01 10:15:00,5,typical,1,12,0
617,treatment,2025-01-01 10:16:00,7,power_searchers,6,22,1
618,control,2025-01-01 10:17:00,9,power_searchers,1,28,0
619,treatment,2025-01-01 10:18:00,4,typical,1,18,1
620,treatment,2025-01-01 10:19:00,8,power_searchers,2,23,0
621,control,2025-01-01 10:20:00,7,power_searchers,0,23,0
622,control,2025-01-01 10:21:00,5,typical,1,13,0
623,control,2025-01-01 10:22:00,3,light_searchers,2,20,0
624,treatment,2025-01-01 10:23:00,5,typical,4,17,0
625,control,2025-01-01 10:24:00,8,power_searchers,5,30,0
626,treatment,2025-01-01 10:25:00,7,power_searchers,2,17,0
627,treatment,2025-01-01 10:26:00,7,power_searchers,0,17,0
628,control,2025-01-01 10:27:00,6,typical,2,11,0
629,control,2025-01-01 10:28:00,6,typical,0,16,0
630,treatment,2025-01-01 10:29:00,4,typical,1,18,0
631,control,2025-01-01 10:30:00,6,typical,0,20,0
632,treatment,2025-01-01 10:31:00,10,power_searchers,2,29,0
633,treatment,2025-01-01 10:32:00,4,typical,6,26,0
634,treatment,2025-01-01 10:33:00,3,light_searchers,3,21,0
635,treatment,2025-01-01 10:34:00,2,light_searchers,0,20,0
636,control,2025-01-01 10:35:00,10,power_searchers,2,24,0
637,treatment,2025-01-01 10:36:00,3,light_searchers,1,21,1
638,treatment,2025-01-01 10:37:00,7,power_searchers,3,29,0
639,control,2025-01-01 10:38:00,5,typical,0,18,0
640,treatment,2025-01-01 10:39:00,3,light_searchers,0,17,1
641,control,2025-01-01 10:40:00,6,typical,1,14,0
642,control,2025-01-01 10:41:00,7,power_searchers,2,24,0
643,treatment,2025-01-01 10:42:00,4,typical,7,28,0
644,treatment,2025-01-01 10:43:00,7,power_searchers,4,21,0
645,control,2025-01-01 10:44:00,14,power_searchers,2,29,0
646,control,2025-01-01 10:45:00,6,typical,1,18,0
647,control,2025-01-01 10:46:00,9,power_searchers,4,30,0
648,control,2025-01-01 10:47:00,12,power_searchers,0,15,0
649,control,2025-01-01 10:48:00,3,light_searchers,3,19,0
650,control,2025-01-01 10:49:00,6,typical,3,20,0
651,control,2025-01-01 10:50:00,9,power_searchers,4,18,0
652,control,2025-01-01 10:51:00,3,light_searchers,1,20,0
653,treatment,2025-01-01 10:52:00,6,typical,0,16,0
654,control,2025-01-01 10:53:00,5,typical,1,23,0
655,control,2025-01-01 10:54:00,4,typical,2,22,0
656,control,2025-01-01 10:55:00,4,typical,0,12,0
657,treatment,2025-01-01 10:56:00,8,power_searchers,1,20,0
658,treatment,2025-01-01 10:57:00,10,power_searchers,1,23,1
659,treatment,2025-01-01 10:58:00,7,power_searchers,4,26,0
660,treatment,2025-01-01 10:59:00,7,power_searchers,2,23,0
661,control,2025-01-01 11:00:00,3,light_searchers,2,18,0
662,control,2025-01-01 11:01:00,8,power_searchers,2,23,0
663,control,2025-01-01 11:02:00,7,power_searchers,1,21,0
664,control,2025-01-01 11:03:00,8,power_searchers,3,24,0
665,control,2025-01-01 11:04:00,3,light_searchers,1,22,0
666,control,2025-01-01 11:05:00,5,typical,3,20,0
667,treatment,2025-01-01 11:06:00,4,typical,0,15,0
668,treatment,2025-01-01 11:07:00,8,power_searchers,5,29,0
669,treatment,2025-01-01 11:08:00,5,typical,3,16,1
670,treatment,2025-01-01 11:09:00,5,typical,2,18,0
671,control,2025-01-01 11:10:00,8,power_searchers,3,26,0
672,control,2025-01-01 11:11:00,8,power_searchers,3,23,0
673,control,2025-01-01 11:12:00,8,power_searchers,2,18,0
674,treatment,2025-01-01 11:13:00,6,typical,1,20,1
675,control,2025-01-01 11:14:00,10,power_searchers,1,23,0
676,treatment,2025-01-01 11:15:00,7,power_searchers,0,20,1
677,control,2025-01-01 11:16:00,6,typical,2,14,0
678,control,2025-01-01 11:17:00,8,power_searchers,2,20,0
679,treatment,2025-01-01 11:18:00,6,typical,1,22,0
680,treatment,2025-01-01 11:19:00,6,typical,1,20,0
681,control,2025-01-01 11:20:00,5,typical,4,23,0
682,treatment,2025-01-01 11:21:00,4,typical,1,18,0
683,treatment,2025-01-01 11:22:00,8,power_searchers,4,24,0
684,control,2025-01-01 11:23:00,6,typical,4,21,0
685,control,2025-01-01 11:24:00,5,typical,1,20,0
686,control,2025-01-01 11:25:00,4,typical,1,21,0
687,control,2025-01-01 11:26:00,5,typical,1,16,0
688,control,2025-01-01 11:27:00,8,power_searchers,1,23,0
689,treatment,2025-01-01 11:28:00,3,light_searchers,2,17,0
690,treatment,2025-01-01 11:29:00,3,light_searchers,3,19,0
691,control,2025-01-01 11:30:00,5,typical,0,18,0
692,treatment,2025-01-01 11:31:00,4,typical,0,20,0
693,control,2025-01-01 11:32:00,7,power_searchers,2,26,0
694,treatment,2025-01-01 11:33:00,6,typical,2,17,0
695,treatment,2025-01-01 11:34:00,9,power_searchers,4,21,0
696,treatment,2025-01-01 11:35:00,12,power_searchers,2,27,1
697,control,2025-01-01 11:36:00,5,typical,3,20,0
698,treatment,2025-01-01 11:37:00,6,typical,2,16,0
699,treatment,2025-01-01 11:38:00,8,power_searchers,3,29,1
700,control,2025-01-01 11:39:00,4,typical,3,16,0
701,treatment,2025-01-01 11:40:00,4,typical,2,14,0
702,treatment,2025-01-01 11:41:00,7,power_searchers,1,27,0
703,treatment,2025-01-01 11:42:00,4,typical,3,24,1
704,control,2025-01-01 11:43:00,6,typical,0,22,0
705,treatment,2025-01-01 11:44:00,5,typical,2,25,0
706,treatment,2025-01-01 11:45:00,2,light_searchers,2,19,0
707,control,2025-01-01 11:46:00,6,typical,3,20,1
708,control,2025-01-01 11:47:00,6,typical,1,18,0
709,control,2025-01-01 11:48:00,6,typical,0,17,1
710,treatment,2025-01-01 11:49:00,9,power_searchers,2,19,0
711,control,2025-01-01 11:50:00,7,power_searchers,1,22,0
712,treatment,2025-01-01 11:51:00,5,typical,2,16,0
713,treatment,2025-01-01 11:52:00,4,typical,3,14,0
714,treatment,2025-01-01 11:53:00,7,power_searchers,2,25,0
715,treatment,2025-01-01 11:54:00,8,power_searchers,2,24,0
716,control,2025-01-01 11:55:00,10,power_searchers,2,21,0
717,control,2025-01-01 11:56:00,4,typical,1,12,0
718,control,2025-01-01 11:57:00,4,typical,2,14,0
719,control,2025-01-01 11:58:00,5,typical,1,17,1
720,control,2025-01-01 11:59:00,3,light_searchers,1,12,1
721,treatment,2025-01-01 12:00:00,12,power_searchers,1,20,0
722,control,2025-01-01 12:01:00,11,power_searchers,2,24,0
723,control,2025-01-01 12:02:00,7,power_searchers,3,25,1
724,treatment,2025-01-01 12:03:00,4,typical,0,22,0
725,treatment,2025-01-01 12:04:00,6,typical,0,19,1
726,treatment,2025-01-01 12:05:00,6,typical,1,11,0
727,control,2025-01-01 12:06:00,3,light_searchers,1,12,1
728,control,2025-01-01 12:07:00,6,typical,2,27,0
729,control,2025-01-01 12:08:00,7,power_searchers,1,20,0
730,treatment,2025-01-01 12:09:00,6,typical,1,11,0
731,control,2025-01-01 12:10:00,8,power_searchers,5,21,0
732,treatment,2025-01-01 12:11:00,5,typical,2,16,0
733,control,2025-01-01 12:12:00,9,power_searchers,2,21,0
734,control,2025-01-01 12:13:00,8,power_searchers,1,22,0
735,control,2025-01-01 12:14:00,7,power_searchers,1,24,0
736,treatment,2025-01-01 12:15:00,5,typical,0,20,0
737,treatment,2025-01-01 12:16:00,6,typical,3,21,0
738,control,2025-01-01 12:17:00,6,typical,0,10,0
739,treatment,2025-01-01 12:18:00,6,typical,4,25,0
740,control,2025-01-01 12:19:00,4,typical,2,13,0
741,treatment,2025-01-01 12:20:00,5,typical,2,16,0
742,control,2025-01-01 12:21:00,12,power_searchers,3,21,0
743,treatment,2025-01-01 12:22:00,10,power_searchers,5,24,0
744,treatment,2025-01-01 12:23:00,6,typical,1,23,0
745,treatment,2025-01-01 12:24:00,5,typical,2,19,0
746,control,2025-01-01 12:25:00,9,power_searchers,0,22,0
747,treatment,2025-01-01 12:26:00,3,light_searchers,0,14,0
748,treatment,2025-01-01 12:27:00,5,typical,5,18,0
749,treatment,2025-01-01 12:28:00,5,typical,1,17,0
750,control,2025-01-01 12:29:00,3,light_searchers,1,20,1
751,treatment,2025-01-01 12:30:00,6,typical,2,20,0
752,treatment,2025-01-01 12:31:00,6,typical,3,23,0
753,control,2025-01-01 12:32:00,7,power_searchers,3,23,0
754,treatment,2025-01-01 12:33:00,6,typical,2,27,0
755,control,2025-01-01 12:34:00,8,power_searchers,2,20,0
756,treatment,2025-01-01 12:35:00,10,power_searchers,4,27,0
757,control,2025-01-01 12:36:00,6,typical,0,19,1
758,control,2025-01-01 12:37:00,5,typical,2,15,1
759,treatment,2025-01-01 12:38:00,7,power_searchers,1,24,1
760,treatment,2025-01-01 12:39:00,7,power_searchers,1,22,0
761,treatment,2025-01-01 12:40:00,5,typical,1,15,1
762,treatment,2025-01-01 12:41:00,5,typical,2,13,0
763,treatment,2025-01-01 12:42:00,7,power_searchers,1,19,0
764,control,2025-01-01 12:43:00,6,typical,2,19,0
765,control,2025-01-01 12:44:00,8,power_searchers,2,24,0
766,control,2025-01-01 12:45:00,5,typical,2,16,0
767,treatment,2025-01-01 12:46:00,8,power_searchers,2,21,0
768,treatment,2025-01-01 12:47:00,5,typical,1,13,0
769,treatment,2025-01-01 12:48:00,5,typical,0,21,0
770,control,2025-01-01 12:49:00,5,typical,2,24,0
771,treatment,2025-01-01 12:50:00,4,typical,2,22,1
772,control,2025-01-01 12:51:00,8,power_searchers,3,23,0
773,treatment,2025-01-01 12:52:00,9,power_searchers,2,24,0
774,treatment,2025-01-01 12:53:00,6,typical,2,13,0
775,control,2025-01-01 12:54:00,6,typical,0,19,0
776,treatment,2025-01-01 12:55:00,8,power_searchers,3,27,0
777,treatment,2025-01-01 12:56:00,8,power_searchers,3,22,0
778,treatment,2025-01-01 12:57:00,15,power_searchers,1,13,0
779,control,2025-01-01 12:58:00,7,power_searchers,1,26,0
780,treatment,2025-01-01 12:59:00,6,typical,1,17,0
781,control,2025-01-01 13:00:00,10,power_searchers,5,31,0
782,control,2025-01-01 13:01:00,6,typical,2,22,0
783,control,2025-01-01 13:02:00,4,typical,1,19,0
784,treatment,2025-01-01 13:03:00,9,power_searchers,3,25,1
785,control,2025-01-01 13:04:00,6,typical,2,20,0
786,control,2025-01-01 13:05:00,4,typical,1,24,0
787,control,2025-01-01 13:06:00,9,power_searchers,2,24,0
788,treatment,2025-01-01 13:07:00,11,power_searchers,2,16,0
789,treatment,2025-01-01 13:08:00,3,light_searchers,1,18,0
790,control,2025-01-01 13:09:00,3,light_searchers,2,22,1
791,treatment,2025-01-01 13:10:00,6,typical,2,17,0
792,control,2025-01-01 13:11:00,8,power_searchers,7,26,1
793,treatment,2025-01-01 13:12:00,7,power_searchers,3,20,0
794,control,2025-01-01 13:13:00,9,power_searchers,2,16,0
795,control,2025-01-01 13:14:00,7,power_searchers,1,31,0
796,treatment,2025-01-01 13:15:00,7,power_searchers,1,17,1
797,control,2025-01-01 13:16:00,5,typical,2,26,0
798,treatment,2025-01-01 13:17:00,6,typical,1,22,1
799,control,2025-01-01 13:18:00,8,power_searchers,4,28,0
800,treatment,2025-01-01 13:19:00,7,power_searchers,3,29,0
801,treatment,2025-01-01 13:20:00,5,typical,1,15,0
802,control,2025-01-01 13:21:00,5,typical,2,21,0
803,control,2025-01-01 13:22:00,4,typical,3,26,0
804,treatment,2025-01-01 13:23:00,8,power_searchers,5,23,0
805,treatment,2025-01-01 13:24:00,7,power_searchers,3,22,0
806,control,2025-01-01 13:25:00,2,light_searchers,1,27,0
807,control,2025-01-01 13:26:00,5,typical,0,20,0
808,control,2025-01-01 13:27:00,8,power_searchers,0,14,0
809,control,2025-01-01 13:28:00,4,typical,2,20,0
810,control,2025-01-01 13:29:00,6,typical,3,19,0
811,treatment,2025-01-01 13:30:00,7,power_searchers,2,24,0
812,treatment,2025-01-01 13:31:00,4,typical,0,19,0
813,control,2025-01-01 13:32:00,5,typical,3,27,0
814,control,2025-01-01 13:33:00,7,power_searchers,3,27,0
815,control,2025-01-01 13:34:00,3,light_searchers,0,15,0
816,treatment,2025-01-01 13:35:00,6,typical,1,16,0
817,control,2025-01-01 13:36:00,5,typical,2,22,0
818,treatment,2025-01-01 13:37:00,3,light_searchers,1,18,1
819,control,2025-01-01 13:38:00,4,typical,3,17,0
820,control,2025-01-01 13:39:00,3,light_searchers,3,17,0
821,treatment,2025-01-01 13:40:00,5,typical,2,17,1
822,treatment,2025-01-01 13:41:00,8,power_searchers,3,25,0
823,treatment,2025-01-01 13:42:00,7,power_searchers,3,27,0
824,treatment,2025-01-01 13:43:00,4,typical,2,24,0
825,control,2025-01-01 13:44:00,5,typical,2,12,1
826,treatment,2025-01-01 13:45:00,5,typical,2,21,0
827,treatment,2025-01-01 13:46:00,3,light_searchers,1,17,1
828,treatment,2025-01-01 13:47:00,5,typical,2,19,0
829,control,2025-01-01 13:48:00,5,typical,3,18,0
830,control,2025-01-01 13:49:00,7,power_searchers,2,24,0
831,control,2025-01-01 13:50:00,7,power_searchers,1,23,0
832,treatment,2025-01-01 13:51:00,4,typical,3,22,1
833,treatment,2025-01-01 13:52:00,3,light_searchers,1,23,0
834,control,2025-01-01 13:53:00,7,power_searchers,1,16,0
